,Date,Symbol,Open,High,Low,Close,PrevClose,Volume,Turnover,VWAP,Trades,Daily_Return_%,MA_20,MA_50
3339,2008-12-01,TATAMOTORS,138.5,138.5,131.75,132.65,136.9,1315332,177626899,135.04,,-3.104455807,150.8175,240.876
3340,2008-12-02,TATAMOTORS,126.1,131.6,125.25,128.6,132.65,1974237,254659794.3,128.99,,-3.05314738,148.77,235.092
3341,2008-12-03,TATAMOTORS,135,135,129.4,133.25,128.6,1750249,230111809.6,131.47,,3.615863142,145.91,229.436
3342,2008-12-04,TATAMOTORS,136,153.7,131.1,150.95,133.25,2698960,387488655.3,143.57,,13.28330206,143.76,223.989
3343,2008-12-05,TATAMOTORS,152,159.6,149.5,153.15,150.95,2595491,403291878.6,155.38,,1.457436237,142.3075,218.746
3344,2008-12-08,TATAMOTORS,158.8,168,150.2,152.1,153.15,2134296,334082622.4,156.53,,-0.6856023506,142.0375,213.914
3345,2008-12-10,TATAMOTORS,155.2,171.75,146,163.45,152.1,4183216,648957733.9,155.13,,7.462195924,142.3225,209.433
3346,2008-12-11,TATAMOTORS,167,172.95,158.1,160.65,163.45,3045669,502600571.4,165.02,,-1.713062099,141.83,204.966
3347,2008-12-12,TATAMOTORS,155,155.65,146.85,153.35,160.65,2044404,311242228,152.24,,-4.544039838,141.7775,200.542
3348,2008-12-15,TATAMOTORS,156.95,163.2,156.1,158.15,153.35,1753248,278260383.5,158.71,,3.130094555,142.1625,196.613
3349,2008-12-16,TATAMOTORS,158,167.6,154.25,164.95,158.15,2723129,443051086.6,162.7,,4.29971546,143.55,193.034
3350,2008-12-17,TATAMOTORS,167,169.8,160,162.25,164.95,2253223,371925312.4,165.06,,-1.636859654,144.615,189.486
3351,2008-12-18,TATAMOTORS,163.7,177.45,159.5,173.65,162.25,2520916,421561857.4,167.23,,7.026194145,146.3625,186.349
3352,2008-12-19,TATAMOTORS,173,186.25,171.1,178.95,173.65,3670949,664562241.5,181.03,,3.052116326,148.5875,183.648
3353,2008-12-22,TATAMOTORS,179,191.9,179,187.85,178.95,2608758,490397158.9,187.98,,4.973456273,151.67,181.073
3354,2008-12-23,TATAMOTORS,184,185,171.05,174.4,187.85,2225727,393129758.5,176.63,,-7.15996806,153.74,178.229
3355,2008-12-24,TATAMOTORS,170.15,171.5,158,159.6,174.4,2383267,388186525,162.88,,-8.486238532,155.055,175.422
3326,2008-12-26,TATAMOTORS,165,165.5,154.3,155.7,159.6,1553736,249328485.8,160.47,,-2.443609023,156.0475,172.689
3356,2008-12-26,TATAMOTORS,165,165.5,154.3,155.7,159.6,1553736,249328485.8,160.47,,-2.443609023,156.8125,169.817
3327,2008-12-29,TATAMOTORS,155.5,155.5,144.6,148.95,155.7,2368696,350322214.4,147.9,,-4.335260116,157.415,166.807
3328,2008-12-30,TATAMOTORS,150.1,157.4,150.1,156.3,148.95,1787537,275753039,154.26,,4.934541793,158.5975,164.283
3329,2008-12-31,TATAMOTORS,159,163,156.3,159.85,156.3,2140262,343835921.2,160.65,,2.271273193,160.16,162.46
3798,2009-01-01,TATAMOTORS,160.95,179.3,159.1,170.5,159.85,1606898,266282557.9,165.71,,6.66249609,162.0225,161.001
3799,2009-01-02,TATAMOTORS,174,182.4,170.6,176.05,170.5,3673821,651670515.7,177.38,,3.255131965,163.2775,159.642
3800,2009-01-05,TATAMOTORS,185,185,175.05,178.45,176.05,2648005,473373296.5,178.77,,1.363249077,164.5425,158.256
3801,2009-01-06,TATAMOTORS,179.95,188.95,175.55,186.45,178.45,3685004,681017126.2,184.81,,4.483048473,166.26,157.42
3802,2009-01-07,TATAMOTORS,189,189,169.05,174.15,186.45,1636689,294205179.5,179.76,,-6.59694288,166.795,157.011
3803,2009-01-09,TATAMOTORS,180,180,157.2,165.75,174.15,2342208,389002497.9,166.08,,-4.823428079,167.05,157.074
3804,2009-01-12,TATAMOTORS,166.9,167.85,156.35,161.5,165.75,1997889,323084937.3,161.71,,-2.564102564,167.4575,157.504
3805,2009-01-13,TATAMOTORS,161.5,162,152.2,155.1,161.5,1452243,226378193.5,155.88,,-3.962848297,167.305,157.518
3806,2009-01-14,TATAMOTORS,158,159.5,153,156.35,155.1,1644244,256223407.4,155.83,,0.805931657,166.875,157.449
3807,2009-01-15,TATAMOTORS,152.9,154.5,145,150.65,156.35,2206742,328836080.5,149.01,,-3.645666773,166.295,157.071
3808,2009-01-16,TATAMOTORS,154.9,154.9,149.6,152.95,150.65,1474667,224553297.3,152.27,,1.526717557,165.26,156.321
3809,2009-01-19,TATAMOTORS,154,154.85,147.7,150.1,152.95,1194224,179231851.5,150.08,,-1.863354037,163.8175,155.444
3810,2009-01-20,TATAMOTORS,150.1,150.1,145.1,145.75,150.1,1065262,156130636.9,146.57,,-2.898067955,161.7125,154.715
3811,2009-01-21,TATAMOTORS,147,149.9,138.1,139.9,145.75,2197103,315415486.7,143.56,,-4.013722127,159.9875,154.363
3812,2009-01-22,TATAMOTORS,141.8,142.9,131.8,132.9,139.9,3074916,418059744.8,135.96,,-5.003573981,158.6525,153.866
3813,2009-01-23,TATAMOTORS,135,139.75,130.25,135.05,132.9,1919510,261716963.5,136.35,,1.617757713,157.62,153.157
3814,2009-01-27,TATAMOTORS,139.7,141.95,136.15,140.35,135.05,956720,133658272.4,139.7,,3.924472418,156.8525,152.876
3815,2009-01-28,TATAMOTORS,143.15,148.5,141.85,146.65,140.35,1615556,236800120.1,146.57,,4.488778055,156.7375,152.8
3816,2009-01-29,TATAMOTORS,154.5,156,144.1,152.05,146.65,1945163,292320802,150.28,,3.682236618,156.525,153.097
3817,2009-01-30,TATAMOTORS,149.7,151,145,149.65,152.05,1682799,248719197.8,147.8,,-1.578428149,156.015,153.271
3818,2009-02-02,TATAMOTORS,148.05,148.05,140,143.75,149.65,1143658,164354384.7,143.71,,-3.942532576,154.6775,153.372
3819,2009-02-03,TATAMOTORS,147.7,147.7,132,133.2,143.75,3233527,436732255.1,135.06,,-7.339130435,152.535,153.347
3820,2009-02-04,TATAMOTORS,138,138,132.5,135.45,133.2,2161527,293471295.9,135.77,,1.689189189,150.385,153.532
3821,2009-02-05,TATAMOTORS,131.3,132.45,129.2,131.1,135.45,2111037,276358849.9,130.91,,-3.211517165,147.6175,153.494
3822,2009-02-06,TATAMOTORS,132,139.7,132,137.5,131.1,1938748,265896956.1,137.15,,4.881769641,145.785,153.578
3823,2009-02-09,TATAMOTORS,140,144.1,137.9,141.6,137.5,1215676,171151313.6,140.79,,2.981818182,144.5775,153.693
3824,2009-02-10,TATAMOTORS,144,144,136.6,138.2,141.6,1896812,264965524.1,139.69,,-2.401129944,143.4125,153.649
3772,2009-02-10,TATAMOTORS,144,144,136.6,138.2,141.6,1896812,264965524.1,139.69,,-2.401129944,142.5675,153.675
3773,2009-02-11,TATAMOTORS,136.5,138,133.5,136.1,138.2,1610458,219164413.6,136.09,,-1.519536903,141.555,153.744
3774,2009-02-12,TATAMOTORS,134.9,138.4,134,136.3,136.1,1773475,242345074,136.65,,0.1469507715,140.8375,153.898
3775,2009-02-13,TATAMOTORS,138.2,139.8,136.3,137.75,136.3,2846030,391330789,137.5,,1.063829787,140.0775,153.988
3776,2009-02-16,TATAMOTORS,139.3,142.85,135,136.25,137.75,2132270,296493282.1,139.05,,-1.08892922,139.385,153.694
3777,2009-02-17,TATAMOTORS,134.9,135.5,129.6,130.8,136.25,1582854,208965491.5,132.02,,-4,138.6375,153.247
3778,2009-02-18,TATAMOTORS,130,134.5,128,133.3,130.8,1076719,143055584.9,132.86,,1.911314985,138.3075,152.871
3779,2009-02-19,TATAMOTORS,131.5,136.5,130.5,134.55,133.3,876202,118003128.9,134.68,,0.9377344336,138.39,152.293
3780,2009-02-20,TATAMOTORS,133,134.9,130.4,133.75,134.55,1253724,166587064.4,132.87,,-0.5945745076,138.325,151.755
3781,2009-02-24,TATAMOTORS,133.5,133.9,130.05,132.1,133.75,1552376,205113376.8,132.13,,-1.23364486,137.9125,151.33
3782,2009-02-25,TATAMOTORS,135,140.95,133.8,140.1,132.1,2817446,390097562.8,138.46,,6.056018168,137.585,150.969
3783,2009-02-26,TATAMOTORS,141.95,151.9,138.6,149.95,140.1,6546667,951846579.7,145.39,,7.030692363,137.48,150.669
3784,2009-02-27,TATAMOTORS,152,156.75,145.25,149.3,149.95,5776999,872370924,151.01,,-0.4334778259,137.4625,150.41
3785,2009-03-02,TATAMOTORS,146.1,153.9,143.3,145.55,149.3,3822556,572402086.8,149.74,,-2.511721366,137.5525,149.848
3786,2009-03-03,TATAMOTORS,148,149.75,140.45,141.85,145.55,2647522,386838379.1,146.11,,-2.542081759,137.985,149.106
3787,2009-03-04,TATAMOTORS,144.7,147.7,139.3,143.1,141.85,2464751,352481437.2,143.01,,0.8812125485,138.3675,148.211
3788,2009-03-05,TATAMOTORS,146,147.25,138.1,139.35,143.1,3361062,476960601.3,141.91,,-2.620545073,138.78,147.51
3789,2009-03-06,TATAMOTORS,135.15,139.45,135.15,138.65,139.35,2464971,340031930,137.95,,-0.5023322569,138.8375,147.091
3790,2009-03-09,TATAMOTORS,140,141,135.2,136.65,138.65,1699420,234180171.2,137.8,,-1.442481067,138.59,146.71
3791,2009-03-12,TATAMOTORS,139.9,146.8,139.25,146.05,136.65,2987699,428717820.3,143.49,,6.878887669,138.9825,146.517
3792,2009-03-13,TATAMOTORS,151,164,151,161.7,146.05,5206640,815524229.3,156.63,,10.71550839,140.1575,146.772
3793,2009-03-16,TATAMOTORS,163.75,169.3,163,166.7,161.7,4355437,724675176.3,166.38,,3.092145949,141.6875,146.98
3794,2009-03-17,TATAMOTORS,166,173.2,162.2,171.9,166.7,4584185,767933818.5,167.52,,3.119376125,143.4675,147.221
3795,2009-03-18,TATAMOTORS,174,181.2,173.2,176.4,171.9,4633589,823910710.8,177.81,,2.617801047,145.4,147.339
3796,2009-03-19,TATAMOTORS,179.7,183.9,168.7,171.7,176.4,4581522,794547423.1,173.42,,-2.664399093,147.1725,147.252
3797,2009-03-20,TATAMOTORS,169.95,173.85,159.2,160.9,171.7,7219494,1202790892,166.6,,-6.290040769,148.6775,146.901
3748,2009-03-23,TATAMOTORS,165,173.4,163.05,166.15,160.9,9001891,1510383495,167.79,,3.262896209,150.32,146.495
3749,2009-03-24,TATAMOTORS,170.5,171.9,161.3,162.45,166.15,7779136,1296341204,166.64,,-2.226903401,151.715,146.261
3750,2009-03-25,TATAMOTORS,161,164,155.1,160.35,162.45,5794301,920812309.4,158.92,,-1.292705448,153.045,146.153
3751,2009-03-26,TATAMOTORS,164,180.4,159.05,175.9,160.35,9769095,1658212644,169.74,,9.697536639,155.235,146.441
3752,2009-03-27,TATAMOTORS,175,193,171.3,188.9,175.9,9483446,1704402822,179.72,,7.39056282,157.675,147.117
3753,2009-03-30,TATAMOTORS,185,186.8,168.75,172,188.9,6064416,1086598240,179.18,,-8.946532557,158.7775,147.43
3754,2009-03-31,TATAMOTORS,170,185.7,170,180.3,172,6423571,1160403978,180.65,,4.825581395,160.3275,148.023
3755,2009-04-01,TATAMOTORS,182,184.5,175.2,180,180.3,7380931,1325130351,179.53,,-0.1663893511,162.05,148.564
3756,2009-04-02,TATAMOTORS,183.8,208.35,182.5,203.65,180,13914963,2786394769,200.24,,13.13888889,165.14,149.635
3757,2009-04-06,TATAMOTORS,208.7,214.45,204.05,210.05,203.65,7036078,1467865793,208.62,,3.142646698,168.4875,150.921
3758,2009-04-08,TATAMOTORS,200,225.5,197,223.55,210.05,9843681,2140696400,217.47,,6.427041181,172.6975,152.594
3759,2009-04-09,TATAMOTORS,227.95,239.7,219.2,226.8,223.55,7564818,1727559321,228.37,,1.453813465,177.105,154.472
3760,2009-04-13,TATAMOTORS,229,259.6,229,252.15,226.8,5572703,1357249508,243.55,,11.17724868,182.88,156.814
3761,2009-04-15,TATAMOTORS,251.05,294.9,240.5,281.5,252.15,12002123,3333107761,277.71,,11.63989689,189.6525,159.637
3762,2009-04-16,TATAMOTORS,284.9,293.9,239.1,241.45,281.5,13804568,3632533757,263.14,,-14.22735346,193.64,161.533
3763,2009-04-17,TATAMOTORS,245.15,258.9,228.05,235.8,241.45,8767730,2155097081,245.8,,-2.340028992,197.095,163.208
3764,2009-04-20,TATAMOTORS,231.1,249.9,231.05,245.9,235.8,6522826,1594361343,244.43,,4.283290925,200.795,165.133
3765,2009-04-21,TATAMOTORS,238.4,243.8,228.4,233.3,245.9,6458065,1516055234,234.75,,-5.12403416,203.64,166.924
3766,2009-04-22,TATAMOTORS,233.9,240.75,228.55,232.65,233.3,4128720,967037024.6,234.22,,-0.2786112302,206.6875,168.913
3767,2009-04-23,TATAMOTORS,235,248.1,231.25,245.4,232.65,4945137,1185754370,239.78,,5.480335268,210.9125,171.112
3768,2009-04-24,TATAMOTORS,245.15,255.5,233.55,253.55,245.4,7901010,1930652939,244.36,,3.321108394,215.2825,173.561
3769,2009-04-27,TATAMOTORS,258,259.85,242,249.05,253.55,5810897,1458376597,250.97,,-1.77479787,219.6125,175.792
3770,2009-04-28,TATAMOTORS,248,250.8,229.5,232.5,249.05,3801647,910155632.8,239.41,,-6.645251957,223.22,177.61
3771,2009-04-29,TATAMOTORS,235.05,245.95,222.15,243.8,232.5,7396020,1735522626,234.66,,4.860215054,226.615,179.722
3720,2009-05-04,TATAMOTORS,250.2,261,247.2,258.35,243.8,4937843,1254244839,254.01,,5.968006563,230.0875,182.125
3721,2009-05-05,TATAMOTORS,262.4,277.65,254.1,271.35,258.35,6988522,1873640322,268.1,,5.031933424,235.055,184.83
3722,2009-05-06,TATAMOTORS,273,276.4,262,264.85,271.35,4133428,1115598764,269.9,,-2.395430256,239.2825,187.401
3723,2009-05-07,TATAMOTORS,265,278.5,265,271.95,264.85,5015307,1371416748,273.45,,2.680762696,243.88,190.085
3724,2009-05-08,TATAMOTORS,271.95,274.8,261.1,268.7,271.95,3479968,929705541,267.16,,-1.195072624,247.1325,192.734
3725,2009-05-11,TATAMOTORS,272,273,252.1,257.3,268.7,2977562,774556950.7,260.13,,-4.242649795,249.495,195.264
3726,2009-05-12,TATAMOTORS,255,269.4,246.5,267.2,257.3,4584162,1180281075,257.47,,3.847648659,251.6775,197.942
3727,2009-05-13,TATAMOTORS,268.75,272,260.3,267.75,267.2,2818655,750346097.9,266.21,,0.2058383234,253.725,200.606
3728,2009-05-14,TATAMOTORS,259.75,262.4,253.1,259.85,267.75,2261185,587233614,259.7,,-2.950513539,254.11,203.128
3729,2009-05-15,TATAMOTORS,261.95,275,261.2,265.25,259.85,3288693,883134737.2,268.54,,2.078121993,253.2975,205.791
3730,2009-05-18,TATAMOTORS,285,315,285,301.3,265.25,12351,3710207.65,300.4,,13.59095193,256.29,209.015
3731,2009-05-19,TATAMOTORS,320,320,271.1,305.7,301.3,6394741,1954855088,305.7,,1.460338533,259.785,212.13
3732,2009-05-20,TATAMOTORS,304.35,374.4,301.15,363.25,305.7,11801478,4151110146,351.74,,18.82564606,265.6525,216.409
3733,2009-05-21,TATAMOTORS,355,374.9,348.3,357.45,363.25,8652080,3142254647,363.18,,-1.59669649,271.86,220.647
3734,2009-05-22,TATAMOTORS,355.45,367.8,338.1,345.75,357.45,4792416,1674987452,349.51,,-3.273185061,277.515,224.725
3735,2009-05-25,TATAMOTORS,348,353,338.8,345.7,345.75,3065641,1059323265,345.55,,-0.01446131598,282.53,228.777
3736,2009-05-26,TATAMOTORS,346,349.55,322,325.6,345.7,2993065,1001745294,334.69,,-5.814289847,286.1325,232.502
3737,2009-05-27,TATAMOTORS,330,347.5,330,343.85,325.6,3180855,1087190316,341.79,,5.605036855,290.8725,236.606
3738,2009-05-28,TATAMOTORS,344,349.7,328,332.85,343.85,5785190,1939377566,335.23,,-3.199069362,295.89,240.53
3739,2009-05-29,TATAMOTORS,339.4,352,330,336.85,332.85,8456207,2885803648,341.26,,1.201742527,300.5425,244.346
3740,2009-06-01,TATAMOTORS,348.6,348.6,333.35,336.8,336.85,3872231,1309331900,338.13,,-0.01484340211,304.465,247.848
3741,2009-06-02,TATAMOTORS,347.5,355.9,336,349.45,336.8,4955169,1704807408,344.05,,3.755938242,308.37,251.503
3742,2009-06-03,TATAMOTORS,356.3,378.7,356,362.3,349.45,7126541,2635886819,369.87,,3.67720704,313.2425,255.311
3743,2009-06-04,TATAMOTORS,352.75,374,352.75,369.05,362.3,3549744,1304059118,367.37,,1.863096881,318.0975,259.164
3744,2009-06-05,TATAMOTORS,370,403.7,368,389.2,369.05,7699851,2950608890,383.2,,5.459964774,324.1225,263.514
3745,2009-06-08,TATAMOTORS,394.8,402.9,361.55,365.15,389.2,5053062,1944528515,384.82,,-6.17934224,329.515,267.599
3746,2009-06-09,TATAMOTORS,363.65,371.7,351,368.1,365.15,4436936,1604927796,361.72,,0.8078871697,334.56,271.638
3747,2009-06-10,TATAMOTORS,375,382.9,355,361.3,368.1,3637800,1344919195,369.71,,-1.847324097,339.2375,275.615
3691,2009-06-10,TATAMOTORS,375,382.9,355,361.3,368.1,3637800,1344919195,369.71,,-1.847324097,344.31,279.634
3692,2009-06-11,TATAMOTORS,362.25,380,352.6,369.15,361.3,4729603,1740455613,367.99,,2.17270966,349.505,283.499
3693,2009-06-12,TATAMOTORS,373,374.8,353.3,357.25,369.15,3693164,1345208311,364.24,,-3.223621834,352.3025,286.866
3694,2009-06-15,TATAMOTORS,352,354.65,335.7,342.7,357.25,2877198,987389595,343.18,,-4.072778167,354.1525,290.28
3695,2009-06-16,TATAMOTORS,335,353.9,331.1,349.95,342.7,2769325,955481361,345.02,,2.115552962,353.4875,293.673
3696,2009-06-17,TATAMOTORS,350,352.9,317.85,323.9,349.95,3356101,1140269081,339.76,,-7.44392056,351.81,296.551
3697,2009-06-18,TATAMOTORS,321,336,319,329.5,323.9,4088525,1344059193,328.74,,1.728928682,350.9975,299.068
3698,2009-06-19,TATAMOTORS,336.7,347.9,333.1,345.55,329.5,2715010,929794295.8,342.46,,4.871016692,350.99,301.778
3699,2009-06-22,TATAMOTORS,353,353,331.2,333.55,345.55,2243420,762843323.6,340.04,,-3.472724642,351.3875,303.978
3700,2009-06-23,TATAMOTORS,321.6,347,321.6,342.4,333.55,4129428,1400138307,339.06,,2.653275371,351.315,306.29
3701,2009-06-24,TATAMOTORS,346.05,360,342.2,357.25,342.4,4756084,1673429736,351.85,,4.33703271,352.535,308.392
3702,2009-06-25,TATAMOTORS,361.3,364.8,335,337.3,357.25,7841042,2698932770,344.21,,-5.584324703,352.5575,309.508
3703,2009-06-26,TATAMOTORS,341,344.4,328.6,340.25,337.3,3035430,1025484240,337.84,,0.874592351,352.73,311.484
3704,2009-06-29,TATAMOTORS,339,340,312.05,313.9,340.25,7761513,2487122982,320.44,,-7.744305658,350.9525,313.046
3705,2009-06-30,TATAMOTORS,315,317.8,287.9,290.75,313.9,10162369,3046488918,299.78,,-7.374960178,347.375,313.943
3706,2009-07-01,TATAMOTORS,292.3,304.4,290,299.65,290.75,5044825,1500177932,297.37,,3.061049011,343.905,315.27
3707,2009-07-02,TATAMOTORS,304,305,286.1,294.35,299.65,4419009,1295501110,293.17,,-1.768730185,339.1625,316.504
3708,2009-07-03,TATAMOTORS,295,303.8,288,300.8,294.35,3975869,1181300521,297.12,,2.191268898,335.945,317.612
3709,2009-07-06,TATAMOTORS,304,307.7,278.9,282.9,300.8,3861693,1134867981,293.88,,-5.950797872,331.685,318.199
3710,2009-07-07,TATAMOTORS,284,287,271,280.4,282.9,4627314,1290116683,278.8,,-0.8837044892,327.64,318.826
3711,2009-07-08,TATAMOTORS,278,292.55,270,281.3,280.4,5567483,1577482181,283.34,,0.3209700428,323.64,319.802
3712,2009-07-09,TATAMOTORS,279.65,284,265.45,272.5,281.3,4312426,1179126696,273.43,,-3.128332741,318.8075,320.376
3713,2009-07-10,TATAMOTORS,276.05,285.75,266,270.55,272.5,4327053,1206020845,278.72,,-0.7155963303,314.4725,320.62
3714,2009-07-13,TATAMOTORS,268.9,269.8,254.1,262.65,270.55,2611766,682236460.4,261.22,,-2.919977823,310.47,320.446
3715,2009-07-14,TATAMOTORS,269.8,275.9,267,272.3,262.65,3280091,892838854.7,272.2,,3.674090996,306.5875,320.595
3716,2009-07-15,TATAMOTORS,275,290.85,272.5,288.55,272.3,3158244,890474163.7,281.95,,5.967682703,304.82,320.927
3717,2009-07-16,TATAMOTORS,295,308.4,293,296.7,288.55,5145761,1543835741,300.02,,2.824467163,303.18,321.487
3718,2009-07-17,TATAMOTORS,300,318,299.9,315.8,296.7,4384270,1370740445,312.65,,6.437478935,301.6925,322.657
3661,2009-07-20,TATAMOTORS,320,330,309.15,327.95,315.8,3826290,1232847977,322.2,,3.847371754,301.4125,323.872
3719,2009-07-20,TATAMOTORS,320,330,309.15,327.95,315.8,3826290,1232847977,322.2,,3.847371754,300.69,325.076
3662,2009-07-21,TATAMOTORS,330.1,336.4,317.8,327.1,327.95,4643203,1514379401,326.15,,-0.2591858515,299.1825,326.421
3663,2009-07-22,TATAMOTORS,330.5,340.1,320,325.05,327.1,3577101,1187574181,331.99,,-0.6267196576,298.57,327.617
3664,2009-07-23,TATAMOTORS,333.9,342.5,330,340.35,325.05,3254839,1095452315,336.56,,4.706968159,298.575,328.398
3665,2009-07-24,TATAMOTORS,342.5,377.6,340.35,372.85,340.35,8415060,3055045155,363.04,,9.548993683,301.5225,329.741
3666,2009-07-27,TATAMOTORS,373.5,388,356.6,374.1,372.85,7419492,2736840000,368.87,,0.3352554647,305.69,329.958
3667,2009-07-28,TATAMOTORS,387,424.8,384,414.35,374.1,15517278,6302417238,406.15,,10.75915531,311.425,331.096
3668,2009-07-29,TATAMOTORS,407,409,380.45,393.25,414.35,8423715,3335387766,395.95,,-5.092313262,316.37,332.046
3669,2009-07-30,TATAMOTORS,389.8,403,385.3,395.45,393.25,4893816,1934892570,395.38,,0.5594405594,321.1025,333.041
3670,2009-07-31,TATAMOTORS,405,425,400.35,421.55,395.45,9509827,3956929414,416.09,,6.600075863,328.035,334.96
3671,2009-08-03,TATAMOTORS,423,434,416.5,431.2,421.55,6159816,2633699798,427.56,,2.289170917,335.575,336.707
3672,2009-08-04,TATAMOTORS,372.2,469.4,372.2,443.1,431.2,15695647,7077335729,450.91,,2.75974026,343.665,338.912
3673,2009-08-05,TATAMOTORS,441,456.75,437,449.7,443.1,9098876,4073664501,447.71,,1.489505755,352.525,341.169
3674,2009-08-06,TATAMOTORS,447,452.9,415.1,418.4,449.7,6825557,2946346166,431.66,,-6.960195686,359.9175,342.801
3675,2009-08-07,TATAMOTORS,492.4,492.4,400,414.7,418.4,9332577,3831488229,410.55,,-0.8843212237,367.52,344.106
3676,2009-08-10,TATAMOTORS,421,424.9,394.15,403.85,414.7,7966699,3242297681,406.98,,-2.616349168,374.0975,344.937
3677,2009-08-11,TATAMOTORS,405.35,436.4,393.2,430.5,403.85,11327981,4805182540,424.19,,6.598984772,381.195,346.166
3678,2009-08-12,TATAMOTORS,411.55,450.7,411.55,448.25,430.5,10307989,4447246853,431.44,,4.12311266,388.7725,347.347
3679,2009-08-13,TATAMOTORS,451.6,474.6,446,473.05,448.25,9632900,4438211169,460.73,,5.532626882,396.635,349.505
3680,2009-08-14,TATAMOTORS,476.1,476.1,460.4,467.5,473.05,8160190,3818584895,467.95,,-1.173237501,403.6125,351.493
3681,2009-08-17,TATAMOTORS,446.15,461,432.1,435.65,467.5,5049069,2257908605,447.19,,-6.812834225,408.9975,352.98
3682,2009-08-18,TATAMOTORS,437.9,446.55,422.35,440.05,435.65,7498037,3280036721,437.45,,1.00998508,414.645,354.555
3683,2009-08-19,TATAMOTORS,442,442,425.15,429.7,440.05,4722934,2046180523,433.24,,-2.352005454,419.8775,355.766
3684,2009-08-20,TATAMOTORS,435.8,440,425.6,428.9,429.7,4003103,1738581207,434.31,,-0.1861764021,424.305,357.199
3685,2009-08-21,TATAMOTORS,423,436.8,417.55,432.85,428.9,4702639,2029759561,431.62,,0.9209605969,427.305,359.002
3686,2009-08-24,TATAMOTORS,440,461.7,438.3,458.85,432.85,4931423,2224058863,451,,6.006699781,431.5425,361.18
3687,2009-08-25,TATAMOTORS,453,493.15,451.15,490.35,458.85,9098617,4323150926,475.14,,6.864988558,435.3425,364.509
3688,2009-08-26,TATAMOTORS,490,505.7,482.25,499.7,490.35,7415023,3689826906,497.62,,1.906801264,440.665,367.913
3689,2009-08-27,TATAMOTORS,493.4,496,483.2,486.1,499.7,4948490,2421140446,489.27,,-2.72163298,445.1975,370.724
3690,2009-08-28,TATAMOTORS,486.7,494.85,476.4,490.45,486.1,4924053,2402118296,487.83,,0.8948775972,448.6425,373.862
